track,tags
26818,"1,192"
23290,"1,25,44,45"
31280,"1,44,53,210"
18280,"1,11,165"
33332,"1,15,29,62"
9191,"0,3,34,114,130"
30738,"0,1,13,48,76,87,217"
57355,"0,1,13,48,76,87,217"
40019,"1,18,218"
14141,"24,43,121,195,225,252"
66637,"1,92,144,199"
15475,"9,47,231"
9789,"0,2,3,7,22,38"
65181,"1,58,242"
67514,"1,23,180,243"
51289,"1,37"
71712,"1,157,242"
18643,"0,2,12,36,95"
60261,"0,114"
30491,"1,2,13,86"
41715,"0,3,23,169,173,177,207,214,228,234"
28303,"28,182"
38241,"6,9,93,117"
6860,"28,251"
75282,"1,83,174,249"
13181,"0,33,126,181"
29820,"6,39,43,121"
46231,"3,106"
27576,"1,13,82,161"
13929,"5,133"
34834,"0,20,111"
37380,"1,82"
68376,"0,20"
21485,"1,3,15,44,64,207"
18135,"0,12,77,149"
63745,"1,11,54,76,165"
9549,"0,10,115"
73419,"1,3,5,6,35,227,232"
73395,"0,10,57,60"
70705,"5,9,47,55,58,75,141"
47953,"1,123,178"
48359,"6,117,215,241"
23147,"6,241"
7727,"1,171"
68720,"0,1,12,29,31,60"
27441,"0,22,31,88"
39932,"1,15,109,113"
4319,"1,92,113"
12394,"0,1,29,128"
40375,"1,17,203"
5321,"0,31,52,149,159"
12516,"1,58,67,242"
12504,"0,28,40"
56995,"43,195"
12880,"0,8,16"
5469,"1,2,3,23,207"
4172,"0,9,22,202"
71863,"5,63,133,230"
61186,"5,58"
20355,"1,92,113"
44424,"35,191"
9467,"1,25,53"
69922,"0,1,6,95,123,209"
74281,"0,213"
58169,"1,3,15,17,25,44,83,99,124,131,178,205"
8184,"2,9,36,55"
73465,"0,6,9,47,202"
72856,"1,3,9,12,15,32,44,64,74,96"
46792,"9,32,55"
67463,"1,12,29,87"
58319,"1,21"
76528,"1,50,54,74"
29942,"0,88,153"
66421,"1,25,161"
20284,"0,12,29,90,95,226"
11397,"0,1,13,129"
23637,"1,5,11,12,54,63,157"
15401,"1,2,13,23,25,180"
46327,"2,6,9,28,32,122,155"
7535,"1,13,86"
33927,"23,228"
1927,"6,162"
66118,"0,18,49,94,139"
30916,"0,14,42"
40474,"0,65,107,120"
57824,"0,48,60,67,128"
32282,"1,44,53,76"
70068,"1,5,18,224"
42571,"0,132"
8424,"1,44,71"
43322,"1,2,11,12,29,123,239"
67725,"1,82,150,190"
7936,"1,21,76,205,210"
59414,"1,11,12,165,205"
61213,"1,13,45,86"
38566,"1,12,15,54,74,123,172"
24344,"1,21,64,165"
49452,"1,78,113"
62999,"0,7,48,128"
44186,"1,2,9,83,99,161,178,219"
22895,"0,46,114"
57571,"1,78,113,199"
6245,"0,4,30,52,100"
9517,"1,206"
3917,"0,1,108,193"
36443,"2,3,194"
61426,"0,14,20,42,49,79,152"
52733,"1,144"
65529,"5,58,75"
66712,"0,2,27,154"
22690,"0,1,11,110,159"
19465,"1,109"
23421,"1,37"
7102,"1,71"
66553,"1,17,25,44,205"
2886,"0,33,193"
40079,"0,235"
34680,"1,78,113"
65937,"1,53"
24128,"2,5,184"
47015,"0,40,46,51"
61021,"1,109"
23914,"1,9,47,161,231"
74275,"1,2,6,9,17,25,47,109,162,167"
24045,"1,17,21,144"
24081,"0,193"
31201,"0,7,12,84"
43766,"0,12,31,84,149,255"
3996,"1,76,205"
67507,"1,37,174"
23912,"43,121,137,183,195"
50979,"1,171"
1728,"0,212"
47438,"0,1,52,132,138"
64852,"1,82,161"
11159,"6,122,187"
56330,"5,68,133"
5849,"1,11,50,138"
22005,"43,121"
74361,"0,189"
64281,"0,67,217"
8945,"1,6,11,12,39,43,54,76,98,121,137,183,201"
23305,"1,11,17,25,144,161"
36576,"3,6,147,241"
10244,"1,6,25,99,161,167,177"
60559,"0,1,2,4,7,17,27,60,248"
21592,"1,199"
44324,"0,56,65,88,152"
39957,"1,21,29,144"
25353,"1,71,76"
73523,"2,61"
26393,"2,9,24,32"
61526,"0,10,46,136"
72342,"1,18,223"
62136,"0,79"
4382,"0,3,10,35,73,236"
40301,"1,53,76"
17529,"1,62,71,92,99,171,218"
44978,"0,42,152"
52255,"0,20,139,188"
35051,"0,33,95,188"
51692,"1,6,9,12,23,177,198"
24484,"0,148"
51593,"9,32,55,141"
7486,"6,28,122"
51232,"0,28,40,247"
41933,"0,18,97"
73839,"0,1,4,5,50,70,138,192"
32510,"1,18,21,144"
20944,"1,205,210"
8677,"6,39,93"
23336,"3,19,28,155,186,240"
20010,"1,44"
65538,"3,23,207"
28775,"0,16,130"
41637,"1,11,110,131,229"
9843,"1,171"
29126,"1,171,218"
29891,"1,129,137"
29111,"1,3,13,98,129,135"
35838,"1,11,131"
24140,"6,43,121,183"
56153,"1,199"
54089,"0,42"
6354,"1,78,199"
24816,"1,53"
62599,"1,223"
49974,"0,2,57,90,115"
1661,"6,170,175"
5165,"23,35,112,208"
50282,"6,24,162"
56361,"6,187"
56924,"1,37"
40413,"1,21,205"
6890,"1,11,43,92,98,183,196"
68515,43
2410,"43,121,183"
5347,"1,44,205"
60203,"1,174"
69364,"0,49,153"
51137,"1,15,17,25,37,62"
73129,"3,106"
10622,"1,11,15,62,71,113,138"
2325,"1,5,164"
68745,"0,52"
984,"1,21,50,71"
46143,"0,56,153"
50385,"1,5,13,17,82,96,150"
22041,"3,194"
53328,"0,139"
18977,"0,8,35,48,60"
10304,"0,4,29,67,107"
28446,"1,5,58,64,86,157"
32547,"3,124"
4189,"1,21,92,144,218"
44429,"0,33"
72092,"2,184"
20336,"1,92,113"
33346,"2,5,75,104"
24772,"1,3,43,183,225"
70525,"1,29,97"
13429,"0,153,189"
35452,"1,242"
41153,"0,20,105,188"
76104,"0,20,33,42"
72728,"3,236"
61272,"2,3,9,124,231"
42248,"3,19,106,147"
24177,"1,15,150,210"
42615,"9,47,231"
18103,"0,77"
21569,"1,9,15,17,44,47,48,54,123,150,161,167,203,231"
44704,"2,36"
39691,"0,57"
57385,"0,28,40"
32148,"0,5,9,95,226"
58490,"1,37"
31708,"1,9,23,45,134,180,231"
63948,"0,16,31,40,69,88,255"
19825,"0,1,12,20,54,192"
56622,"1,13,242"
30226,"5,63,118"
62339,"1,21,53,71,109"
6555,"1,2,13,154"
17548,"1,21,165,205"
35658,"1,44,53,76"
57123,"5,254"
24943,"1,87"
26475,"5,63"
71557,"0,1,11,12,149,159,229"
67312,"1,2,86,184"
5544,"2,184"
35011,"2,184"
53729,"0,38"
32203,"0,10,73"
40551,"1,11,44,83,172"
22083,"1,12,18,21,37,97,174,192,218,223,224,237"
28323,"1,18,171"
963,"1,5,64,227"
72841,"1,50,123,174"
9904,"1,37,99,174"
75090,"1,15,74,83,123"
62018,"1,6,15,123"
48547,"0,20,65,105"
31097,"3,147"
61352,"0,5,23,118,207,246"
69906,"1,53,71,109,206"
58040,"0,49,216"
12519,"1,37"
60118,"35,112,146"
61334,"1,5,15,83"
5949,"9,32,45,47"
6194,"6,232"
68116,"1,13,45,54"
74660,"1,6,12,201"
23680,"0,1,52,77,159"
69972,"3,34"
65388,"1,37,174"
8132,"35,73,112"
37713,"1,2,203"
18634,"1,11,72"
37817,"0,20,42"
35225,"0,7,60,132"
35246,"1,6,9,32,47,81,141,155"
10729,"1,2,15,25,26,27,135"
44581,"0,2,15,38,135"
51834,"1,21"
59969,"1,15,150"
26374,"0,3,7,19,22,135"
19328,"0,28,31,88,251"
51770,"1,2,28,86"
70713,"1,21,29,66"
44371,"0,2,7,8,27,90"
15059,"0,56,100"
58649,"0,2,14,16,125"
37280,"1,18,224"
48073,"0,4,140"
49763,"0,4,140"
33681,"6,170,175"
66847,"1,2,5,9,45,48,55,75,82,87"
35907,"1,17,21,29,48,74,178"
44805,"1,161"
51181,"1,62,245"
29256,"0,1,60,66,82,217"
20863,"1,5,63,118,150,178"
57164,"0,7,31,140"
3366,"0,7,57"
44073,"0,1,67,87,217"
21746,"0,1,2,17,70,87,129"
61459,"6,117,241"
28639,"6,117,241"
61016,"6,122"
29242,"1,18,224"
49890,"1,12,23,207"
29557,"0,193"
28588,"0,65,105,193"
72993,"1,11,12,72,190"
17509,"1,180"
75797,"1,29,97,108,220"
68824,"43,252"
7188,"1,199"
66375,"6,39"
23051,"0,1,4,12,17,45,213"
12642,"28,182,251"
55425,"1,11,72"
76116,"1,72"
59846,"1,58,86"
33312,"0,80,91,100"
28336,"6,103"
9099,"3,19,34,147"
45189,"1,199,218"
36648,"0,135"
62354,"0,2,125"
39670,"1,71,237"
63605,"0,226"
73449,"3,72,200"
6782,"0,14,79"
3208,"0,16,125,163"
49912,"0,7,77"
60777,"1,25"
9312,"0,2,3,22,28,34,155"
26467,"0,140,153"
46375,"1,2,12,27"
20461,"0,1,17,148"
67557,"0,56,88"
24483,"0,40,69"
42332,"1,203"
31289,"1,71"
40837,"1,9,190"
70341,"2,43,179,195"
20046,"1,2,179"
34637,"0,2,4,179"
73662,"0,132"
14347,"3,24,26,38,240"
39032,"5,254"
43805,"1,11,15,64,144"
4485,"0,65,105,216"
61484,"1,37,83"
47688,"1,12,174"
37483,"0,7,90"
33372,"1,2,5,9,13,26,41,61,75"
75809,"0,1,12,95"
53575,"0,1,4,9,13,32,64,74"
61699,"0,149"
74252,"6,39"
21412,"1,2,86"
36627,"1,199"
62360,"1,108"
26916,"0,56"
52050,"2,5,58,75,89,127"
7056,"5,9,55,141"
72890,"1,18,224"
28190,"1,37"
70854,"2,3,26,36,155"
3081,"9,55"
64828,"0,114"
26285,"0,114"
34990,"6,39,170"
22564,"1,82,161"
63033,"0,142"
51741,"1,44,237"
47657,"6,9,39,202"
6662,"0,4,67,107,212"
53542,"3,19,200"
72073,"1,18,144,224"
19763,"6,158,187"
24924,"1,2,5,23,75,180,208"
28174,"23,160,234"
42306,"3,19,200"
11189,"0,48,60"
75604,"0,56,88,153"
28537,"1,5,18,224"
43917,"2,5,9,26,55"
41035,"2,184"
58867,"6,187"
24952,"1,13,66,87"
61246,"9,32,55,231"
14222,"2,5,41,104"
17713,"1,11,15,44,53,99"
9498,"1,21,37,62,83"
14241,"0,2,36,213"
40481,"23,208"
27025,"0,7,80"
55797,"0,33,42,222"
62123,"1,6,15,35,64,177"
12573,"1,11,12,74,78,131"
47588,"1,171"
17088,"0,1,11,12,212"
72472,"1,165"
43172,"1,5,13,25,86"
2360,"1,78"
51414,"5,197"
3586,"0,49,212"
2026,"1,21,210"
37984,"0,2,3,7,22"
30244,"1,35,64,99,167,237"
35217,"0,1,2,13,48"
29463,"0,33,181"
7431,"1,171"
17632,"1,171"
47964,"0,4,7,31,69"
55318,"1,21,99"
22441,"6,170"
4793,"1,21,71"
44042,"5,9,118,141"
29288,"1,3,6,11,43,72,101,195,252"
61483,"1,37"
23296,"1,18,224"
15068,"5,9,58,164,198"
23026,"5,9,58,164,198"
61572,"1,15"
52453,"1,15,131"
73398,"1,245"
8760,"0,12,31,149"
62998,"0,7,30,31,48,84"
18556,"1,11,21,50,54,210"
39796,"0,49,100,156"
47287,"1,44"
36114,"1,171"
29586,"0,18"
64653,"0,2,8,26,40"
9446,"0,33,126,193"
37129,"0,10,73"
74421,"1,76,210"
36946,"1,5,15,227"
51233,"0,30,40"
38454,"9,45"
25723,"1,5,9,32,58,185"
71368,"9,32,47,63,202"
37819,"0,235"
7864,"0,16,43,148,195"
56329,"1,50,62,138,144,174,192"
56155,"0,16,43,148,195"
28769,"1,13,203"
1362,"35,146"
34747,"3,43,98,121,137"
48168,"1,37"
10352,"23,207"
73168,"1,21,165"
74963,"3,6,23,39,214"
64598,"2,179,184"
56489,"2,6,23,246"
18645,"0,49"
34047,"1,11,12,50"
12187,"1,15"
19693,"0,20,111,235"
63328,"43,252"
42426,"2,36"
20225,"1,82"
1339,"0,1,31,149,255"
73639,"2,3,23,26,34,134"
47385,"1,2,12,13,17,21"
1669,"1,78,199"
37652,"1,44,205"
33408,"0,69"
30773,"2,6,23,240"
11074,"1,3,87,106,135,225"
11560,"1,210"
50858,"1,64,144"
74517,"3,43,195"
47532,"3,43,106,121,236"
6766,"1,37,96,174"
19412,"43,137,195,252"
66625,"0,33,139"
40826,"5,102,133"
5493,"6,23,151,173,228"
47886,"0,30,148"
38717,"1,25"
49547,"0,38,176"
55557,"0,51"
22631,"0,1,48,60,217"
12549,"0,20,139"
19348,"0,31,56,88,149,159,255"
52763,"0,42"
60823,"0,114"
3684,"0,114"
75397,"1,17,23,207,237"
67252,"1,54,164,174"
42400,"0,30,46"
55474,"0,142"
41878,"0,126,181"
36964,"0,14,152"
27554,"0,6,12,30,84,170"
9272,"0,20,111"
13055,"6,39,201"
48519,"0,8,51,125"
70099,"2,8,13,41"
38751,"0,105,216"
76412,"0,3,19,22,126,135"
16316,"2,194"
62088,"0,38,57,77,211"
62182,"6,158,187"
43528,"1,96,245"
53425,"1,11,44,70,71,83,165,172"
30972,"6,39,81"
37602,"0,3,22,28,38,40,59"
50156,"0,12,60,159"
25646,"6,9,32,93,117"
19666,"0,2,27,90"
324,"1,2,21,119,179"
51605,"0,2,130"
8492,"0,9,31,47,202"
19112,"2,23,208"
54177,"1,3,12,19,110"
49164,"1,21,82"
72407,"1,12,29,54,64,97,110"
10911,"5,63,118,133"
28808,"6,81,103,116,177"
37605,"1,2,41,119,196"
14898,"3,5,9,35,55,124,143,198"
51018,"0,4,10,18,226"
2924,"1,17,99,239"
41688,"0,20,111,235"
27774,"0,2,8,26,51"
38878,"0,2,4,27"
22958,"0,4"
17869,"0,105,126"
31680,"1,21,92"
58967,"0,114"
36927,"0,33,84,107,193"
76658,"0,33,84,107,193"
26229,"1,18,224"
35877,"1,18,224"
48264,"0,2,27,80"
19350,"1,71"
60628,"0,105"
20674,"0,49,139"
47926,"6,39,175,201,241"
14671,"1,17,54,192"
64513,"28,251"
9758,"0,77,154"
1079,"1,17,21,25,66,82"
57646,"1,237"
51030,"1,2,9,45,231"
74857,"2,3,19,23,173,207,228"
42272,"1,12,17,21,144"
17864,"1,15,25,83"
43993,"0,20,111"
69676,"0,12,60,159"
20818,"1,5,54,138,157"
15784,"0,188"
46560,"1,21,25"
28176,"0,56,105"
23729,"1,210,220"
66934,"1,53,210"
5101,"1,44"
3610,"1,21,76"
29210,"0,56,189"
36146,"1,12,54,210"
11696,"1,11,21,165"
8096,"6,158,187"
47265,"1,21,25,237"
23222,"6,145,187"
71197,"1,45,161"
37711,"0,31,57"
21093,"6,23,81,151"
61802,"2,179"
28995,"1,171"
73817,"0,14,42,222"
25132,"1,12,50"
9010,"1,21,25,144,237"
12713,"1,12,21,29,58,99,131,157,164,174"
19863,"0,33,189"
57845,"1,11,62,87"
25810,"1,2,9,12,48,61,231"
51392,"1,18,21,99,174"
59974,"0,1,29,66,212"
67081,"1,17,21,66,99,144"
22050,"0,16,125,163"
44780,"0,1,48,67,82,148"
1774,"1,13,66"
58115,"1,161"
35511,"1,25,161,190"
66307,"12,43,183"
63200,"1,11,82,150,190"
25967,"0,1,26,30,52,84"
12451,"1,245"
45587,"0,3,38"
52682,"0,1,2,7,15,27,90,150"
30139,"1,53,76"
44916,"0,1,2,8,15,32,47,64,70,74,86,143,191"
30898,"0,7,48,57"
65353,"0,193,212"
51146,"1,44,99,144"
75073,"0,212"
61507,"43,195,225"
13449,"6,39,122,232"
60882,"1,150,190"
2024,"5,63,133"
33086,"1,161,190"
47816,"1,5,63,161,190"
14713,"1,161,190"
45618,"0,1,60,217"
12271,"1,249"
10717,"1,87,154"
4197,"0,33,193"
52382,"1,6,39,43,70,121,252"
2113,"1,108,110"
3867,"3,160"
62359,"0,10,91"
50512,"1,15,119,243"
66940,"1,2,5,17,23,27,75,86"
46486,"0,10,80,132"
49554,"0,7,77,80,97"
67089,"6,158"
37584,"1,5,6,9,150"
76542,"0,20,65,105,216"
61254,"0,1,2,21,26,29,31,70,138,159"
68952,"0,65,79,152"
49630,"0,7,77,154"
6683,"1,11,15,64,131"
62978,"0,60,212"
44570,"0,1,2,5,11,12,13,17,18,37,50,80,90,111,138,192,223,224"
37697,"0,1,2,5,11,12,13,17,18,37,50,80,90,111,138,192,223,224"
74870,"0,1,2,5,11,12,13,17,18,37,50,80,90,111,138,192,223,224"
25359,"3,6,9,81,124"
73283,"0,7,18,80"
67827,"0,2,27"
24404,"1,11,12,190,210"
44103,"1,29,50,70,74,108,131"
3068,"1,190"
45432,"1,3,19,200"
69093,"1,172,174"
51196,"0,1,4,17,67"
11384,"1,71"
55161,"1,82,242"
57499,"1,17,239"
30896,"0,8,9,125,155"
4347,"5,63,118,133"
24070,"0,52"
27474,"0,46,57"
2197,"0,1,10,13,48,87,217"
38442,"1,50"
43732,"3,106,147"
48202,"0,28,31,40,186"
59753,"0,7,52"
21754,"1,11,15,62,70,99,167"
47797,"0,33,95"
59113,"1,11,17,29,50,82"
68941,"1,53"
21580,"23,134"
62461,"2,9,55"
21283,"0,1,4,11,12,14,31,52,67,84,149,159"
31969,"6,101,187"
45710,"5,9,63"
64149,"5,9,63"
11218,"1,21,205"
59914,"1,2,86"
33122,"3,34"
46725,"1,18,223"
58801,"0,6,30,31,81"
69393,"0,33"
58320,"1,2,86"
42028,"0,1,6,12,49,50,65,95,192,206"
14178,"1,150"
13261,"0,235"
60589,"0,56,88,140"
61517,"0,18,139"
62817,"0,10,73,136"
41291,"1,78"
19999,"1,11,15,74"
32175,"0,181,193"
23285,"0,18,49,132"
74768,"1,11,12,37,99,174"
54957,"1,29,97,192"
57689,"0,120,193"
32280,"6,145,158,215"
9950,"0,14"
28993,"0,46,57,88"
74304,"5,68,102"
15920,"1,25"
23536,"0,80,91"
3225,"1,25,157,172,239"
1804,"0,2,24,27,38"
31710,"0,65,100,132"
53622,"1,17,87,108"
74489,"23,169,173,207,228,234,246"
33191,"0,153"
31829,"1,2,11,150"
38020,"0,20,30,56"
37888,"1,15,62,131,138"
37498,"1,5,6,15,167,237"
55062,"5,58,89"
45453,"1,2,13,27,82"
11747,"1,53,109"
54208,"1,82"
4411,"1,82,150"
48805,"0,1,2,12"
27917,"1,6,167"
26987,"1,37,50"
32398,"5,68,230"
579,"1,15,50,138"
71336,"1,11,12,15,21,25,50,138"
10658,"5,68,75,102,164"
53201,"1,11,15,50,64"
35725,"0,11,12,97,110"
49387,"0,16,212"
56039,"1,25,45,161,190"
30599,"0,2,26,213"
56594,"1,2,15,51,209"
56680,"0,20,95,212"
61390,"1,18,99,224"
3173,"0,46,142,209"
50004,"1,13,74,243"
51552,"1,82,150,190"
59933,"2,28,85"
4564,"0,30"
52434,"0,14,65"
64304,"1,5,11,118"
49104,"1,12,15,43,98"
60093,"28,186,221,251"
17303,"0,20"
38069,"3,200"
44139,"1,92,99,144,174,196"
5179,"0,51,253"
52241,"1,12,74,138"
23985,"2,24,61"
60394,"2,3,101"
8733,"28,168,182"
43404,"1,43,137,225"
70794,"0,30,31,159"
2811,"6,175"
17460,"0,56,88"
68187,"0,20"
57375,"0,1,11,43,137,189,193"
55600,"1,37"
45838,"0,60,67,129"
32875,"0,235"
71235,"1,13,161"
63320,"0,85,253"
55040,"0,1,6,7,40,70,201"
62089,"0,20"
12776,"0,1,17,28,29,67,82,90,150,190,212,217,243"
35313,"0,10,73"
55163,"0,14,152"
21345,"0,20,95,105,139,189,193,212,216"
34221,"9,32,47,231"
17716,"11,43,137"
48406,"0,166"
55972,"0,22,43,225"
29342,"1,44,48,150,178"
62564,"1,44,48,150,178"
46823,"5,102,197"
13058,"1,2,13,26,184"
69328,"0,95,128"
21124,"1,2,13,24,26,150"
58943,"2,184"
11933,"0,31,57"
42381,"1,25"
39483,"1,11,44,237"
2617,"3,23,228"
29030,"1,5,17,96"
47659,"5,102,118,127"
59347,"1,2,17,55,86,184"
28501,"5,133"
71476,"0,1,98,135"
1083,"0,14,42,152"
28416,"1,11,12,76"
34016,"5,58,133"
44701,"1,17,206"
33068,"0,4,153"
28203,"1,2,27,86"
64646,"1,11,12,98"
4737,"1,44,71"
57094,"0,105,139"
11934,"1,53"
3674,"0,77,154,189"
31125,"0,20,235"
17283,"1,12,43,95,121"
29665,"1,17,21,83"
51224,"0,1,2,80,90,97"
65193,"0,10,18,60"
3219,"0,88"
22813,"0,3,33,43,95,137"
59894,"23,207"
38579,"0,6,56,111,175"
54241,"0,20,65,188"
69148,"2,23,26,41,207"
48861,"0,1,17,139"
22896,"1,15,37,92,218"
50048,"5,63,70,102"
37140,"0,4,7,211"
28781,"0,140"
32466,"0,10,22"
55439,"1,21"
30136,"1,2,6,11,12,43,98"
43023,"0,14,152"
73038,"0,33"
10504,"0,3,34,46,114,155"
63649,"1,218"
18545,"0,126"
2754,"1,11,12,60,81,96,97"
16088,"1,5,12,54,118,167"
43634,"1,11,12,17,50,74"
59327,"5,63"
4283,"0,9,40,202"
52446,"1,5,96"
48652,"1,192"
38544,"0,4,7,60,77,84,100"
28396,"0,77,154"
20173,"3,124"
72431,"3,228,234"
70537,"0,48,60,217"
33848,"0,4,12,60,84,100"
55979,"1,11,15,62,172"
65267,"0,4,30"
15991,"6,9,45,103,117"
3309,"3,200"
48577,"1,17,21,83"
13430,"1,144,218"
50487,"0,1,4,10,12,14,18,21,29,37,45,60,88,100,171,212,224"
53624,"0,2,3,4,129"
13574,"1,11,12,15,50,54,64,74,99,205"
39947,"0,3,105,126,193"
24440,"0,42,222"
2770,"0,12,30"
40153,"6,122,158"
39958,"1,2,41,119,196"
48536,"1,2,41,119,196"
20185,"1,15,25,44,53,70,161"
58816,"1,18,21,50,218,220"
75012,"2,41"
47368,"0,105"
64315,"2,26,36"
21088,"1,229"
59033,"5,58,75"
12625,"1,11,72,110"
73280,"1,18,206"
41630,"0,2,4,10,48,60,115"
15642,"0,1,49,206"
68639,"28,168,182,186"
58834,"6,81,241"
65430,"0,1,7,12"
62349,"0,20,235"
60088,"1,6,9,15,25,178"
2130,"3,236"
11581,"0,46,114,166"
19098,"1,2,203"
54210,"43,98"
35380,"0,1,11,50,92,154"
75819,"1,11,15,83,98,138"
30361,"0,2,3,51,101"
27407,"35,64"
4154,"1,171"
29195,"43,121,137,183,195"
44097,"1,11,29,50,54,70,74"
70770,"1,11,29,50,54,70,74"
30831,"0,1,92,120,193"
73316,"0,33,120"
22101,"0,7,211"
8668,"5,23,89"
63732,"6,158,187"
64052,"1,2,13,15,17,45,82"
18677,"0,56,107,120,129"
75721,"1,3,240"
882,"1,3,240"
6767,"0,140"
18290,"9,32,47"
46245,"9,32,47"
68023,"2,26,51"
53388,"3,238"
2813,"6,24,122,162"
34982,"6,158,215"
25107,"0,8,95,209"
32784,"6,122,162"
51786,"6,158"
38154,"6,9,32,81,85,117"
751,"0,1,7,8,15,70"
54346,"0,1,7,48,128"
48013,"0,40,69"
57666,"1,6,180,243"
62951,"5,35,143,227"
63503,"6,158"
49899,"3,238"
71171,"23,214,228,234"
30765,"0,8,26,46,59,85,122,128,155"
5702,"0,16,69,125"
55817,"6,117,158"
33762,"0,1,64,131,212"
76090,"6,81,145,215"
47449,"1,2,9,17,32,55,86"
50474,"0,5,14,42,152"
25711,"0,253"
32740,"0,2,8,9,32,46,51"
21417,"0,8,10,91"
11367,"6,145"
24947,"0,8,48"
62732,"0,2,3,12,19,38,95"
54331,"2,24,26,43,252"
70844,"6,23,177"
62799,"6,93,117"
26891,"0,211"
13752,"0,6,98,101,117"
24229,"3,19"
14000,"2,6,24,26,101,151"
29330,"0,4,31,56,140,153"
12244,"0,28,85,142"
72005,"35,143,244"
9513,"0,4,16,226"
11596,"3,34"
3708,"6,93,103,117"
742,"0,1,2,70"
52123,"28,247"
69637,"0,23,28,40,160,168"
68229,"5,89,104,164"
61639,"0,49"
60156,"0,18,42,216"
26768,"0,10"
56432,"6,23,151"
64156,"2,9,41,45,61"
24454,"0,2,6,81,116"
67442,"0,10,73,136"
18302,"0,3,10,106"
71138,"0,20,188"
14978,"0,5,35,68,118"
19603,"0,3,22,34,59"
16339,"0,5,18,35,94"
53551,"2,6,61,101"
33399,"0,4,128"
50603,"1,2,9,13,15,32"
30695,"0,8,9,47,48"
11899,"6,116,170"
23603,"1,2,9,25,35,172,244"
15478,"2,3,155"
39652,"6,39,241"
37359,"0,1,23,84"
72851,"43,195"
60179,"0,84"
51427,"0,8,142"
6540,"1,13"
38908,"3,43"
70585,"0,10,115"
51845,"0,22,30,40,69"
29218,"2,23,24,252"
5511,"0,8,69"
64247,"1,219"
61320,"28,168,221"
39478,"1,2,13"
43832,"0,2,26,213"
1469,"0,1,11,15,77,154"
45337,"0,2,3,34,59"
28573,"0,4,10,23,207"
5686,"0,31,77,154"
60083,"0,1,2,8,13,211"
66819,"1,2,41,45,61,196,250"
13723,"5,9,32,104"
9195,"0,10"
19831,"0,1,7,15,31,74"
18474,"0,10,73"
70565,"0,7,10,12,97,100,132"
72983,"1,15,92,218"
70409,"1,2,5,119"
50526,"0,30,51,69,125,148"
49272,"2,6,24,145,151,187"
16526,"5,104"
71199,"0,1,5,23,35,96,112,180,234,244"
11488,"9,23,134,169,204"
72501,"0,65,79,120"
19559,"3,106"
5822,"0,10,115"
68066,"6,145,215"
43179,"28,168,221"
35303,"5,89"
53605,"0,4,10,23,35,64,73,112,244"
28786,"1,25,239"
38482,"5,35,143,227"
40752,"5,35,143,227"
42084,"6,145,215"
72685,"0,2,8,28,40,69"
3093,"5,254"
20116,"5,89,127,230"
58944,"2,23,160,234"
11039,"1,2,11,13,138,179"
28643,"0,2,142"
50764,"35,191"
60996,"1,229"
41695,"9,32,55"
68958,"9,55"
27070,"2,23,24,173,228"
41158,"3,6,23,214"
15549,"9,55,141"
24030,"9,32,186"
45081,"0,6,81,116,149"
23443,"2,23,234"
69345,"0,2,8,240"
70883,"35,143"
7101,"6,81,103"
9254,"3,155"
8228,"0,7"
58124,"0,166"
40786,"2,24,36"
35418,"0,4,57,140"
51682,"1,29,220"
46072,"0,1,10,13,226"
69621,"5,68,118,133"
75122,"6,93"
71909,"9,32"
70860,"2,3,8,26,59"
43673,"0,38,51"
65971,"0,1,4,37,123"
34541,"0,1,30,132,139"
43731,"1,2,26,180"
23672,"0,1,2,8,86,128"
31890,"0,28,40,168,247"
75684,"1,2,6,13,15,23,93,151,243"
8560,"0,3,9,35,38,47,59,191"
49814,"5,89"
32454,"0,28,40,69"
4470,"2,176"
58942,"0,6,9,81,103,116"
47666,"0,94"
62584,"0,3,22,28,34,46,186,247"
66763,"0,2,8,163"
15190,"1,74,83"
10106,"0,2,8,9,26,41,55"
67629,"0,79,120"
42834,"0,67"
52727,"0,1,7,48"
2611,"1,25,35,191"
38330,"1,25,35,191"
57166,"23,173"
37638,"9,32,45,231"
67041,"0,28,40,247"
36159,"0,2,6,23,36,99,122,169,177,214,228,234"
11978,"5,89,127"
6697,"1,23,180"
33370,"0,4,46"
58249,"0,6,23,31,81,116,246"
33633,"6,39"
1717,"6,101,117,122,162"
37077,"1,2,13,41"
58326,"0,28,40"
48009,"0,2,51,194"
60720,"3,34,147,155"
24730,"6,241"
17807,"9,47"
69515,"0,8,9,32,85"
30442,"6,9,32,39,85,93"
64835,"2,3,24,26"
34950,"6,81,116"
34070,"0,16,125"
23011,"0,16,125"
74266,"0,59"
52906,"3,34"
29018,"6,103,117"
46069,"6,81,175"
13072,"0,6,30,81,116"
44165,"0,38,43,98"
73415,"0,2,6,24,26,41,51,162"
46767,"0,8"
5799,"5,75,127"
73693,"0,1,4,6,7,9,31,32,74,93,253"
58671,"6,81"
40095,"0,4,8"
74462,"1,6,170"
16459,"0,2,7,8,27"
39624,"0,16,30,31,40"
67587,"0,57,84,95"
65214,"3,9,32,47,124"
25381,"6,24,39,187"
18147,"5,9,55,141"
57573,"0,4,226"
4636,"0,8,30,31"
60549,"6,215"
11209,"6,151"
32230,"1,6,13,15,93,243"
22328,"6,39,151,187"
31785,"0,59"
